species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256,license_code,license_url,taxon_id,retrieved_utc
Amphiprion bicinctus,335163384,https://inaturalist-open-data.s3.amazonaws.com/photos/335163384/medium.jpeg,CC-BY 4.0,Gergely Nigg,naturebynigg,2023-11-09,https://www.inaturalist.org/observations/191102962,"© Gergely Nigg, some rights reserved (CC-BY)",9be887cf8f9b25711ad676460708f97123b8ff26df9e4e6cc1fc710d6ea64580,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:52Z
Amphiprion bicinctus,283189232,https://inaturalist-open-data.s3.amazonaws.com/photos/283189232/medium.jpg,CC-BY 4.0,Julien Renoult,jujurenoult,2023-05-17,https://www.inaturalist.org/observations/163717994,"© Julien Renoult, some rights reserved (CC-BY)",c16dd1b7e3630759dbd499abb80109bda3501e9ee2805409be7ed6e02ef1262e,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:53Z
Amphiprion bicinctus,90039150,https://inaturalist-open-data.s3.amazonaws.com/photos/90039150/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",8f5e66669b31baedd9130d336ecd96f0033d8f9744309e25822fc9106dc98ed7,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:54Z
Amphiprion bicinctus,90038736,https://inaturalist-open-data.s3.amazonaws.com/photos/90038736/medium.jpg,CC-BY 4.0,Ryan McMinds,rmcminds,2016-05-17,https://www.inaturalist.org/observations/56495969,"© Ryan McMinds, some rights reserved (CC-BY)",3e12ee83c5e132da28db954e57a8c1cbfcd55d168f8f40672eb8c0e41332478f,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:54Z
Amphiprion bicinctus,198938935,https://inaturalist-open-data.s3.amazonaws.com/photos/198938935/medium.jpg,CC-BY 4.0,Pål A. Olsvik,paalo121,2004-12-21,https://www.inaturalist.org/observations/117777533,"© Pål A. Olsvik, some rights reserved (CC-BY)",11f7540b62ce1b3f292fa21622fcc09071871dbfee9c679492b62311a9e4b064,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:55Z
Amphiprion bicinctus,331640634,https://inaturalist-open-data.s3.amazonaws.com/photos/331640634/medium.jpeg,CC-BY 4.0,Edmundas Greimas,grey_moss,2023-10-28,https://www.inaturalist.org/observations/189331702,"© Edmundas Greimas, some rights reserved (CC-BY)",6e0b226bfcebd03843be25e7c74aa2e1526523fc6171ac0c0f528a0d1139f858,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:55Z
Amphiprion bicinctus,331640774,https://inaturalist-open-data.s3.amazonaws.com/photos/331640774/medium.jpeg,CC-BY 4.0,Edmundas Greimas,grey_moss,2023-10-28,https://www.inaturalist.org/observations/189331702,"© Edmundas Greimas, some rights reserved (CC-BY)",b62a6697b481a7fb115bdfa009441cebf522a7af663b38d3fec60f23b64460c4,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:55Z
Amphiprion bicinctus,119528071,https://inaturalist-open-data.s3.amazonaws.com/photos/119528071/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-10-12,https://www.inaturalist.org/observations/73230317,"© Grete Pasch, some rights reserved (CC-BY)",96c092b9558253069834e62c27ec446f57cf10558322f562c78714d5e07fb763,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:56Z
Amphiprion bicinctus,119527906,https://inaturalist-open-data.s3.amazonaws.com/photos/119527906/medium.jpg,CC-BY 4.0,Grete Pasch,gpasch,2012-10-12,https://www.inaturalist.org/observations/73230317,"© Grete Pasch, some rights reserved (CC-BY)",06b94ec4d288306dda28848446d66771ef706e0f4f7c198f606df2e140e2c75a,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:56Z
Amphiprion bicinctus,59050756,https://inaturalist-open-data.s3.amazonaws.com/photos/59050756/medium.jpg,CC-BY 4.0,Tom Heijnen,tomheijnen,2018-03-07,https://www.inaturalist.org/observations/37267902,"© Tom Heijnen, some rights reserved (CC-BY)",122a17c95f9fa85e7a2671578e7536bc232fc549d14dc95d00f5f5fc5835a0fb,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:57Z
Amphiprion bicinctus,59050752,https://inaturalist-open-data.s3.amazonaws.com/photos/59050752/medium.jpg,CC-BY 4.0,Tom Heijnen,tomheijnen,2018-03-07,https://www.inaturalist.org/observations/37267902,"© Tom Heijnen, some rights reserved (CC-BY)",49b10f7e9c784ad9ac95aa5bae8507e8715348a21e31c3a0dec2f574a4c03006,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:56Z
Amphiprion bicinctus,58940228,https://inaturalist-open-data.s3.amazonaws.com/photos/58940228/medium.jpg,CC-BY 4.0,Tom Heijnen,tomheijnen,2017-02-21,https://www.inaturalist.org/observations/37203666,"© Tom Heijnen, some rights reserved (CC-BY)",7ae15b50ee9ba19d82abdfe37c8c453dfa0c540d28f140ac96ee61b35fc3a16f,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:58Z
Amphiprion bicinctus,58940226,https://inaturalist-open-data.s3.amazonaws.com/photos/58940226/medium.jpg,CC-BY 4.0,Tom Heijnen,tomheijnen,2017-02-21,https://www.inaturalist.org/observations/37203666,"© Tom Heijnen, some rights reserved (CC-BY)",f90b44dde360190792fd57df8964b56c5114a3274eeb0d23f0a3a418ab01bd8b,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:57Z
Amphiprion bicinctus,251824785,https://inaturalist-open-data.s3.amazonaws.com/photos/251824785/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2007-08-08,https://www.inaturalist.org/observations/146469838,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",12595dc23e15b922f48277aa4dca0748c366394a38889e7a900797ec1d84dabf,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:58Z
Amphiprion bicinctus,251824556,https://inaturalist-open-data.s3.amazonaws.com/photos/251824556/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2007-08-08,https://www.inaturalist.org/observations/146469838,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",551d613a9c6b1ad1191d23fe1b7d99d228e56d57f6efa45298bd798de44aef9b,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:58Z
Amphiprion bicinctus,728479452,https://inaturalist-open-data.s3.amazonaws.com/photos/728479452/medium.jpg,CC-BY 4.0,Ella McCausland,ellamccausland,2026-04-18,https://www.inaturalist.org/observations/397200203,"© Ella McCausland, some rights reserved (CC-BY)",a6d1f395f49436683dc887769166f0d2b0ce2131c773e02b25d014d18dd900d2,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:57Z
Amphiprion bicinctus,733732419,https://inaturalist-open-data.s3.amazonaws.com/photos/733732419/medium.jpg,CC-BY 4.0,Gergely Nigg,naturebynigg,2026-09-13,https://www.inaturalist.org/observations/399890257,"© Gergely Nigg, some rights reserved (CC-BY)",a65c8d0ab095852983e48eac8f68633a7f99fa2b2d013360dd4a009854e8a321,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:58Z
Amphiprion bicinctus,733731703,https://inaturalist-open-data.s3.amazonaws.com/photos/733731703/medium.jpg,CC-BY 4.0,Gergely Nigg,naturebynigg,2026-09-13,https://www.inaturalist.org/observations/399890257,"© Gergely Nigg, some rights reserved (CC-BY)",e8e26d770a17cddfb8b88a9ea65412a62f791aff003fca4c2230ac3d403c16f9,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:58Z
Amphiprion bicinctus,734890379,https://inaturalist-open-data.s3.amazonaws.com/photos/734890379/medium.jpg,CC-BY 4.0,Gergely Nigg,naturebynigg,2026-09-15,https://www.inaturalist.org/observations/400468148,"© Gergely Nigg, some rights reserved (CC-BY)",3ec5fcaa03d1058740994f5d334c5434562439094eace2015ae2b234c24ef1d0,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:59Z
Amphiprion bicinctus,734890347,https://inaturalist-open-data.s3.amazonaws.com/photos/734890347/medium.jpg,CC-BY 4.0,Gergely Nigg,naturebynigg,2026-09-15,https://www.inaturalist.org/observations/400468148,"© Gergely Nigg, some rights reserved (CC-BY)",c9a641d7d73ebf231a42da1bb9c0fe23c5c1988f833ba13994e784ddb11198aa,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:59Z
Amphiprion bicinctus,247530163,https://inaturalist-open-data.s3.amazonaws.com/photos/247530163/medium.png,CC-BY 4.0,agujaceratops,agujaceratops,2022-12-04,https://www.inaturalist.org/observations/144247587,"© agujaceratops, some rights reserved (CC-BY)",c4c1f68ff288cc0b2b10a73fa205bb7ee8032baf5a6c72be64153f21129ca4cd,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:59Z
Amphiprion bicinctus,376728192,https://inaturalist-open-data.s3.amazonaws.com/photos/376728192/medium.jpeg,CC-BY 4.0,audili,audili,2024-04-24,https://www.inaturalist.org/observations/213173598,"© audili, some rights reserved (CC-BY)",072d2f34410a15b98a9eb3d4551aa9180e01073f1b38e96559df8cf4c352855b,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:59Z
Amphiprion bicinctus,246395601,https://inaturalist-open-data.s3.amazonaws.com/photos/246395601/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-26,https://www.inaturalist.org/observations/143652425,"© Michael Bakker Paiva, some rights reserved (CC-BY)",fbf19c65be9c3ed4cd2da82f4f1dce2c628abc3992e353744f9d57c034dd53ab,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:44:59Z
Amphiprion bicinctus,246395624,https://inaturalist-open-data.s3.amazonaws.com/photos/246395624/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-26,https://www.inaturalist.org/observations/143652425,"© Michael Bakker Paiva, some rights reserved (CC-BY)",fc4641c24723db1ad107c4a33b2d4e919cdfcd6e29476a1a0e3d31c92a3f5331,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:00Z
Amphiprion bicinctus,473885986,https://inaturalist-open-data.s3.amazonaws.com/photos/473885986/medium.jpg,CC-BY 4.0,Caroline Quinn,luo_qing,2025-02-25,https://www.inaturalist.org/observations/263755129,"© Caroline Quinn, some rights reserved (CC-BY)",04dab2a2edea4c60b7d508e8e7866e303114fb88034f348b23b5bbda329785d8,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:01Z
Amphiprion bicinctus,588685227,https://inaturalist-open-data.s3.amazonaws.com/photos/588685227/medium.jpg,CC-BY 4.0,Gianluca Marraffa,gmarraff,2025-10-02,https://www.inaturalist.org/observations/325165612,"© Gianluca Marraffa, some rights reserved (CC-BY)",68362d30af8927db3d6dcbb0045ff85dbe14bcc3f83825ca0ceac9330de4643c,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:02Z
Amphiprion bicinctus,588685225,https://inaturalist-open-data.s3.amazonaws.com/photos/588685225/medium.jpg,CC-BY 4.0,Gianluca Marraffa,gmarraff,2025-10-02,https://www.inaturalist.org/observations/325165612,"© Gianluca Marraffa, some rights reserved (CC-BY)",dddc14f4b2762442320b6433bed7476fe25bcbb525564d74ed384bd9c856c5ff,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:02Z
Amphiprion bicinctus,251997180,https://inaturalist-open-data.s3.amazonaws.com/photos/251997180/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2007-08-09,https://www.inaturalist.org/observations/146559245,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",a40cca6553f13dce238e2ab5de12d185d6b5eac3be929e11ae7df872c23498e3,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:04Z
Amphiprion bicinctus,251997174,https://inaturalist-open-data.s3.amazonaws.com/photos/251997174/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2007-08-09,https://www.inaturalist.org/observations/146559245,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",43eb6f304134b7673c603223f8b7ae16344cc7aed396d71d4805848b6c583657,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:03Z
Amphiprion bicinctus,707820250,https://inaturalist-open-data.s3.amazonaws.com/photos/707820250/medium.jpg,CC-BY 4.0,Martin Scheidleder,headlounge,2026-07-30,https://www.inaturalist.org/observations/386577920,"© Martin Scheidleder, some rights reserved (CC-BY)",fc0f8064f41b114718fc2efec2f65479485a728ac9788ac4bfafe9c8281cddd5,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:05Z
Amphiprion bicinctus,707820336,https://inaturalist-open-data.s3.amazonaws.com/photos/707820336/medium.jpg,CC-BY 4.0,Martin Scheidleder,headlounge,2026-07-30,https://www.inaturalist.org/observations/386577920,"© Martin Scheidleder, some rights reserved (CC-BY)",1ed4abbc17577c4d1dd8aefee48235c076ce45c24ec5ce58331091bb313cd555,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:05Z
Amphiprion bicinctus,681356,https://inaturalist-open-data.s3.amazonaws.com/photos/681356/medium.JPG,CC-BY 4.0,Mattia Menchetti,mattiamenchetti,2010-08-08,https://www.inaturalist.org/observations/535716,"© Mattia Menchetti, some rights reserved (CC-BY)",4dd16f824155e1a3fabe21b243a3bb6b1a334969cc2fbdb0bcbe998124ceb254,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:05Z
Amphiprion bicinctus,2041869,https://inaturalist-open-data.s3.amazonaws.com/photos/2041869/medium.jpg,CC-BY 4.0,Rafael Medina,rmedina,2008-08-10,https://www.inaturalist.org/observations/1681639,"© Rafael Medina, some rights reserved (CC-BY)",7ca0b92d414c5b4ac189c18f730df968c827ba3fda2d9d5dfdf6323a8f3532bb,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:01Z
Amphiprion bicinctus,733726089,https://inaturalist-open-data.s3.amazonaws.com/photos/733726089/medium.jpg,CC-BY 4.0,Gergely Nigg,naturebynigg,2026-09-13,https://www.inaturalist.org/observations/399887836,"© Gergely Nigg, some rights reserved (CC-BY)",ddcdbb9bb59cdb0b78338f9a523b6529caf51d7a4f5e5cfa9947240e35efee33,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:22Z
Amphiprion bicinctus,238361061,https://inaturalist-open-data.s3.amazonaws.com/photos/238361061/medium.jpg,CC-BY 4.0,Jim Wallace,beaverjfw,2022-09-28,https://www.inaturalist.org/observations/139371026,"© Jim Wallace, some rights reserved (CC-BY)",d4caddec91258abef9329136a53e8430045ee648e7ea1b40eb649b7cf60d7cfb,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:00Z
Amphiprion bicinctus,246826102,https://inaturalist-open-data.s3.amazonaws.com/photos/246826102/medium.jpeg,CC-BY 4.0,Michael Bakker Paiva,michaelbakkerpaiva,2022-11-28,https://www.inaturalist.org/observations/143879240,"© Michael Bakker Paiva, some rights reserved (CC-BY)",2be08cab9b2203d30a7ad1a5a453f13031c75c0dd41d99458298b1cdadfc5174,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:29Z
Amphiprion bicinctus,112927202,https://inaturalist-open-data.s3.amazonaws.com/photos/112927202/medium.jpg,CC-BY 4.0,nbasargin,nbasargin,2019-06-20,https://www.inaturalist.org/observations/69579185,"© nbasargin, some rights reserved (CC-BY)",a71ec85233e1c36b8b5f03f4963f9e822e9a83f3831647bf5a355975e528cb44,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:19Z
Amphiprion bicinctus,327981425,https://inaturalist-open-data.s3.amazonaws.com/photos/327981425/medium.jpg,CC-BY 4.0,Julien Renoult,jujurenoult,2023-05-20,https://www.inaturalist.org/observations/187535887,"© Julien Renoult, some rights reserved (CC-BY)",d2b3dfcf4d9fbefe7b259221e570731e71f3badc3a3a16a025db735445604755,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:32Z
Amphiprion bicinctus,448283418,https://inaturalist-open-data.s3.amazonaws.com/photos/448283418/medium.jpeg,CC-BY 4.0,Josh Noseworthy,josh_noseworthy,2022-11-09,https://www.inaturalist.org/observations/250631108,"© Josh Noseworthy, some rights reserved (CC-BY)",b98eb25bbbac25104102323797c09ddba2c39c47a81fd6ddd2428bdcf23b0fbd,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:16Z
Amphiprion bicinctus,245375477,https://inaturalist-open-data.s3.amazonaws.com/photos/245375477/medium.jpg,CC-BY 4.0,Juraj Ahel,xeniorn,2022-11-26,https://www.inaturalist.org/observations/143089819,"© Juraj Ahel, some rights reserved (CC-BY)",9173af4e16337d1a674a8d5ae1f78aa3d695e816313e3e43d106810b51d0107f,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:33Z
Amphiprion bicinctus,596956392,https://inaturalist-open-data.s3.amazonaws.com/photos/596956392/medium.jpg,CC-BY 4.0,Jacek Pietruszewski,hyacinthus,2025-12-02,https://www.inaturalist.org/observations/329333380,"© Jacek Pietruszewski, some rights reserved (CC-BY)",f1fcc5d950628b4f1aded2dcc49d04044963ef968b503b1738f965f5575475c3,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:10Z
Amphiprion bicinctus,112725152,https://inaturalist-open-data.s3.amazonaws.com/photos/112725152/medium.jpg,CC-BY 4.0,ajott,ajott,2021-02-01,https://www.inaturalist.org/observations/69469675,"© ajott, some rights reserved (CC-BY)",33da646ace4f7fd2583475286c8e33abf1caa5298645a60ef12826bb04d4dc24,cc-by,https://creativecommons.org/licenses/by/4.0/,343249,2026-09-26T05:45:36Z
Aliger gigas,363566177,https://inaturalist-open-data.s3.amazonaws.com/photos/363566177/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-04-05,https://www.inaturalist.org/observations/205602944,"© Robin White, some rights reserved (CC-BY)",29be11d609bedaa1ba732ef2ae4c213f576a2c309053b2f3b48e64a86eb55489,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:38Z
Aliger gigas,363566066,https://inaturalist-open-data.s3.amazonaws.com/photos/363566066/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-04-05,https://www.inaturalist.org/observations/205602944,"© Robin White, some rights reserved (CC-BY)",133773943edc3fbe04d6eae5c06296059a1e99967892224798c15dd37c5d2ad5,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:38Z
Aliger gigas,69975675,https://inaturalist-open-data.s3.amazonaws.com/photos/69975675/medium.jpg,CC-BY 4.0,Thomas Irvine,thomasirvine,2020-04-28,https://www.inaturalist.org/observations/44134056,"© Thomas Irvine, some rights reserved (CC-BY)",6d3fab6caaecd2af72ad0c7b256810863cc90d4d0797f0247894bd42d25bdd29,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:38Z
Aliger gigas,218108647,https://inaturalist-open-data.s3.amazonaws.com/photos/218108647/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-05-20,https://www.inaturalist.org/observations/128407783,"© Donald Davesne, some rights reserved (CC-BY)",8ce0a4aee3e16313e1e765881a391434abc1983da5615c25df29ea4fbfb87335,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:39Z
Aliger gigas,218108640,https://inaturalist-open-data.s3.amazonaws.com/photos/218108640/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2022-05-20,https://www.inaturalist.org/observations/128407783,"© Donald Davesne, some rights reserved (CC-BY)",efd0c2e21a358ef91a80f25a0f977a3667dfb37eb7b4900451301054dd46a3d7,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:39Z
Aliger gigas,333876028,https://inaturalist-open-data.s3.amazonaws.com/photos/333876028/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2023-11-07,https://www.inaturalist.org/observations/190455415,"© Robin White, some rights reserved (CC-BY)",ff81c0c0e458c88c6b33e74fc7f659f0bb0af6b0326e1525542b1f13a95aa0c9,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:40Z
Aliger gigas,333876076,https://inaturalist-open-data.s3.amazonaws.com/photos/333876076/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2023-11-07,https://www.inaturalist.org/observations/190455415,"© Robin White, some rights reserved (CC-BY)",1eeac0b926ae034a8c39b66ddcc0a90de2eb83f75f59b8a3d4e78152383efa42,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:40Z
Aliger gigas,349929574,https://inaturalist-open-data.s3.amazonaws.com/photos/349929574/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-02-05,https://www.inaturalist.org/observations/198525900,"© Robin White, some rights reserved (CC-BY)",5df468c4307b1b75e823f7952b92e17cd91c44773805a68b272e9d17ccac19fa,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:42Z
Aliger gigas,616811587,https://inaturalist-open-data.s3.amazonaws.com/photos/616811587/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-02-16,https://www.inaturalist.org/observations/339109520,"© Dan Schofield, some rights reserved (CC-BY)",216cdffc593b633b0f6a6aec8f13fdd41e163b2c442bab233d2ecfd744e49e93,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:43Z
Aliger gigas,616811575,https://inaturalist-open-data.s3.amazonaws.com/photos/616811575/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-02-16,https://www.inaturalist.org/observations/339109520,"© Dan Schofield, some rights reserved (CC-BY)",265befd9e86146f3651dd2477ced0576419b601e6da8d10393c3c43295367702,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:43Z
Aliger gigas,308481068,https://inaturalist-open-data.s3.amazonaws.com/photos/308481068/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2014-05-26,https://www.inaturalist.org/observations/177372241,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",b470ecb3e9866965dd79a52a111996ed3c04d1996a3231ea326df7e67176dee3,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:44Z
Aliger gigas,333760375,https://inaturalist-open-data.s3.amazonaws.com/photos/333760375/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2023-11-07,https://www.inaturalist.org/observations/190398315,"© Robin White, some rights reserved (CC-BY)",469890a29bca20237460d96f80c3126c9eb8be29a554117afcbcc7831f14ba3e,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:47Z
Aliger gigas,333760413,https://inaturalist-open-data.s3.amazonaws.com/photos/333760413/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2023-11-07,https://www.inaturalist.org/observations/190398315,"© Robin White, some rights reserved (CC-BY)",c1bf0ceef48e258767a7004cd31565ddef4e756a769e79055e07cad760a1c7f0,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:47Z
Aliger gigas,434041941,https://inaturalist-open-data.s3.amazonaws.com/photos/434041941/medium.jpeg,CC-BY 4.0,Michael A. Alcorn,airalcorn2,2024-09-22,https://www.inaturalist.org/observations/243418047,"© Michael A. Alcorn, some rights reserved (CC-BY)",8038091af221489281da72dd5b61c895f2702595fcd6d2124b66263ab4b8eb42,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:49Z
Aliger gigas,434041905,https://inaturalist-open-data.s3.amazonaws.com/photos/434041905/medium.jpeg,CC-BY 4.0,Michael A. Alcorn,airalcorn2,2024-09-22,https://www.inaturalist.org/observations/243418047,"© Michael A. Alcorn, some rights reserved (CC-BY)",696c84e4433fe755774bc930a85ac8e517c6114866ba011c29ba48a294c4074e,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:49Z
Aliger gigas,372243381,https://inaturalist-open-data.s3.amazonaws.com/photos/372243381/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-04-26,https://www.inaturalist.org/observations/210454220,"© Robin White, some rights reserved (CC-BY)",d5dd31b1aad1c93d294ddd1c144dc1eadbaea106886386ae71540b01f638534c,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:51Z
Aliger gigas,372245175,https://inaturalist-open-data.s3.amazonaws.com/photos/372245175/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-04-26,https://www.inaturalist.org/observations/210454220,"© Robin White, some rights reserved (CC-BY)",17e8bc180143be4b648991add6a91142cde075d522d317606566150a70102880,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:51Z
Aliger gigas,394862052,https://inaturalist-open-data.s3.amazonaws.com/photos/394862052/medium.jpeg,CC-BY 4.0,ritirene,ritirene,2024-06-11,https://www.inaturalist.org/observations/222889251,"© ritirene, some rights reserved (CC-BY)",b75fa5365c30a0e63af34852a3978c61927f3ca28ab631f7d03284ccbd1bd0b2,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:52Z
Aliger gigas,394862087,https://inaturalist-open-data.s3.amazonaws.com/photos/394862087/medium.jpeg,CC-BY 4.0,ritirene,ritirene,2024-06-11,https://www.inaturalist.org/observations/222889251,"© ritirene, some rights reserved (CC-BY)",51532acbb09e0bd076ba5fdc0841ed1475051322a05ed007a8e09c4339542c8f,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:52Z
Aliger gigas,187584225,https://inaturalist-open-data.s3.amazonaws.com/photos/187584225/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2007-09-06,https://www.inaturalist.org/observations/111142170,"© Jay Brasher, some rights reserved (CC-BY)",a50391c09777216c1dda7fa5be5e13eaa8e8a00e582e2abc4aa88e6cc1316e59,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:53Z
Aliger gigas,583753207,https://inaturalist-open-data.s3.amazonaws.com/photos/583753207/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2024-09-09,https://www.inaturalist.org/observations/322668465,"© Jay Brasher, some rights reserved (CC-BY)",4a87c27f1c5685d24a660bcfa57f6a46a069a6947bca2d2fec2e17229d9622f6,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:55Z
Aliger gigas,583753255,https://inaturalist-open-data.s3.amazonaws.com/photos/583753255/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2024-09-09,https://www.inaturalist.org/observations/322668465,"© Jay Brasher, some rights reserved (CC-BY)",3e412f16dbcb93139e9e1deb24a1c74c040a466e8454806fa6bcae7c04e57d87,cc-by,https://creativecommons.org/licenses/by/4.0/,1099504,2026-09-26T05:45:55Z
