species,file_title,url,sha1,width,height,author,license,source_page,shot_type_guess
Abudefduf vaigiensis,"File:Sargento mayor del Pacífico (Abudefduf vaigiensis), Zanzíbar, Tanzania, 2024-05-31, DD 30.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0f/Sargento_mayor_del_Pac%C3%ADfico_%28Abudefduf_vaigiensis%29%2C_Zanz%C3%ADbar%2C_Tanzania%2C_2024-05-31%2C_DD_30.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4e36d1b531f8ac4d938f9978283ad0161788c59a,5166,3444,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Sargento_mayor_del_Pac%C3%ADfico_(Abudefduf_vaigiensis),_Zanz%C3%ADbar,_Tanzania,_2024-05-31,_DD_30.jpg",unknown
Abudefduf vaigiensis,"File:Abudefduf sordidus im Roten Meer, Ägypten DSCF4126WI.jpg",https://upload.wikimedia.org/wikipedia/commons/5/58/Abudefduf_sordidus_im_Roten_Meer%2C_%C3%84gypten_DSCF4126WI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d915e738b455a3c96bd03c2f119c210eb537a5ee,4604,2930,Kora27,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Abudefduf_sordidus_im_Roten_Meer,_%C3%84gypten_DSCF4126WI.jpg",unknown
Abudefduf vaigiensis,File:Korallen im Roten Meer. Abudefduf vaigiensis DSCF1127WI.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/Korallen_im_Roten_Meer._Abudefduf_vaigiensis_DSCF1127WI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d8a0c128fd5ba367bd8bfaafe62927294e12b35a,4477,3171,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Korallen_im_Roten_Meer._Abudefduf_vaigiensis_DSCF1127WI.jpg,unknown
Abudefduf vaigiensis,File:Abudefduf vaigiensis – Узкополосый абудефдуф – Indo-pacific sergeant DSCF1146WI.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Abudefduf_vaigiensis_%E2%80%93_%D0%A3%D0%B7%D0%BA%D0%BE%D0%BF%D0%BE%D0%BB%D0%BE%D1%81%D1%8B%D0%B9_%D0%B0%D0%B1%D1%83%D0%B4%D0%B5%D1%84%D0%B4%D1%83%D1%84_%E2%80%93_Indo-pacific_sergeant_DSCF1146WI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,fc44cef9c700d2e600dc10cd4fb68cfd161dcae6,4325,2676,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Abudefduf_vaigiensis_%E2%80%93_%D0%A3%D0%B7%D0%BA%D0%BE%D0%BF%D0%BE%D0%BB%D0%BE%D1%81%D1%8B%D0%B9_%D0%B0%D0%B1%D1%83%D0%B4%D0%B5%D1%84%D0%B4%D1%83%D1%84_%E2%80%93_Indo-pacific_sergeant_DSCF1146WI.jpg,unknown
Pomacanthus sexstriatus,File:Pomacanthus sexstriatus.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Pomacanthus_sexstriatus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,333a78ad75868315269a1172c6f939fa882c7e42,2400,1824,Leonard Low from Australia,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Pomacanthus_sexstriatus.jpg,in_situ
Pomacanthus sexstriatus,File:Six banded angelfish.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Six_banded_angelfish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,02a49dfb3db41eddfa476dacfc5ce450ddeab11a,1094,821,Chriswan Sungkono,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Six_banded_angelfish.jpg,in_situ
Pomacanthus sexstriatus,"File:Six-banded Angel Fish, colour. Euxiphipops sexstriatus (Cuvier).jpg",https://upload.wikimedia.org/wikipedia/commons/c/cb/Six-banded_Angel_Fish%2C_colour._Euxiphipops_sexstriatus_%28Cuvier%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8939392bd5c667ecbae416525782b2ae4e423d9e,920,706,Queensland State Archives,Public domain,"https://commons.wikimedia.org/wiki/File:Six-banded_Angel_Fish,_colour._Euxiphipops_sexstriatus_(Cuvier).jpg",in_situ
Pomacanthus sexstriatus,File:Six-banded angelfish (Pomacanthus sexstriatus) (47718922012).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Six-banded_angelfish_%28Pomacanthus_sexstriatus%29_%2847718922012%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,131ec910544dcc3e7ffab93af61766ad41958f73,4336,3252,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Six-banded_angelfish_(Pomacanthus_sexstriatus)_(47718922012).jpg,unknown
Pomacanthus sexstriatus,File:Sixbar Angelfish (Pomacanthus sexstriatus) (6094178288).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Sixbar_Angelfish_%28Pomacanthus_sexstriatus%29_%286094178288%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2abafe5308a0a5a5df49235e95d32026d28b6d38,3873,2324,Bernard DUPONT from FRANCE,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Sixbar_Angelfish_(Pomacanthus_sexstriatus)_(6094178288).jpg,unknown
Pomacanthus sexstriatus,File:Six-banded angelfish (Pomacanthus sexstriatus).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Six-banded_angelfish_%28Pomacanthus_sexstriatus%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,20198fd0bc8a465c33c01853875640c32ea3451e,3491,2618,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Six-banded_angelfish_(Pomacanthus_sexstriatus).jpg,unknown
Pomacanthus sexstriatus,"File:Sixband Angelfish, Lizard QLD 4892, Australia imported from iNaturalist photo 401928278.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Sixband_Angelfish%2C_Lizard_QLD_4892%2C_Australia_imported_from_iNaturalist_photo_401928278.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9619989013f4b634c7603e9b942e0030fdfdfdf8,2048,1430,"(c) Yi-Kai Tea, some rights reserved (CC BY-SA)",CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Sixband_Angelfish,_Lizard_QLD_4892,_Australia_imported_from_iNaturalist_photo_401928278.jpg",unknown
Pomacanthus sexstriatus,"File:Sixband Angelfish, Îles Raja Ampat, Papouasie occidentale, Indonésie imported from iNaturalist photo 485792974.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/Sixband_Angelfish%2C_%C3%8Eles_Raja_Ampat%2C_Papouasie_occidentale%2C_Indon%C3%A9sie_imported_from_iNaturalist_photo_485792974.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,06da62814b3328f62f388d0316d7c5939bb2c66a,2048,1536,no rights reserved,CC0,"https://commons.wikimedia.org/wiki/File:Sixband_Angelfish,_%C3%8Eles_Raja_Ampat,_Papouasie_occidentale,_Indon%C3%A9sie_imported_from_iNaturalist_photo_485792974.jpg",unknown
Pomacanthus sexstriatus,"File:Sixband Angelfish, Îles Raja Ampat, Papouasie occidentale, Indonésie imported from iNaturalist photo 485793014.jpg",https://upload.wikimedia.org/wikipedia/commons/3/31/Sixband_Angelfish%2C_%C3%8Eles_Raja_Ampat%2C_Papouasie_occidentale%2C_Indon%C3%A9sie_imported_from_iNaturalist_photo_485793014.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ec59a0d2a808ad642ff8412f6ff9c22df5755c75,2048,1536,no rights reserved,CC0,"https://commons.wikimedia.org/wiki/File:Sixband_Angelfish,_%C3%8Eles_Raja_Ampat,_Papouasie_occidentale,_Indon%C3%A9sie_imported_from_iNaturalist_photo_485793014.jpg",unknown
Pomacanthus sexstriatus,File:Maratua Pomacanthus sexstriatus (33).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Maratua_Pomacanthus_sexstriatus_%2833%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,76989d62d751aaf41c72d178c9fb8192bc01991d,2000,1336,Nanosanchez,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Maratua_Pomacanthus_sexstriatus_(33).jpg,unknown
Pomacanthus sexstriatus,File:Pomacanthus sextriatus 2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Pomacanthus_sextriatus_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7a059abb2b76f76d11235ba9d0a100299604f6c0,1000,750,Chaloklum Diving,CC BY 3.0,https://commons.wikimedia.org/wiki/File:Pomacanthus_sextriatus_2.jpg,unknown
Pomacanthus sexstriatus,"File:Pomacanthus sexstriatus, pareja.jpg",https://upload.wikimedia.org/wikipedia/commons/0/03/Pomacanthus_sexstriatus%2C_pareja.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9d79a3c7c5b0b9adcf3cb69e9a74f50fbfeda193,998,612,Chaloklum Diving,CC BY 3.0,"https://commons.wikimedia.org/wiki/File:Pomacanthus_sexstriatus,_pareja.jpg",unknown
Naso lituratus,File:Naso elegans - Изящная рыба-носорог -Elegant unicornfish..DSCF2976ОВ.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Naso_elegans_-_%D0%98%D0%B7%D1%8F%D1%89%D0%BD%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_-Elegant_unicornfish..DSCF2976%D0%9E%D0%92.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2f6e94b3045008f8368e467e3e4a04a4f66f7938,4248,2876,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Naso_elegans_-_%D0%98%D0%B7%D1%8F%D1%89%D0%BD%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_-Elegant_unicornfish..DSCF2976%D0%9E%D0%92.jpg,unknown
Naso lituratus,File:Copenhagen 2014-03-01 (12994976664).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Copenhagen_2014-03-01_%2812994976664%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,59900bfa785497d63064038609306c905dc8913c,3576,2460,"Guillaume Baviere from Copenhagen, Denmark",CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Copenhagen_2014-03-01_(12994976664).jpg,unknown
Naso lituratus,"File:Lisbon, Oceanarium, Naso lituratus.JPG",https://upload.wikimedia.org/wikipedia/commons/8/8b/Lisbon%2C_Oceanarium%2C_Naso_lituratus.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9c10d5eb0f816455fab73d72ba85b975354edbf0,2764,1843,Dguendel,CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Lisbon,_Oceanarium,_Naso_lituratus.JPG",unknown
Naso lituratus,File:Moravec & Justine Spirurida 2020 parasite190153-fig6.png,https://upload.wikimedia.org/wikipedia/commons/5/5b/Moravec_%26_Justine_Spirurida_2020_parasite190153-fig6.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,12cd0c4f7179e5e9f030bdb5311fa0e7238fc1b8,2662,3459,František Moravec and Jean-Lou Justine,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Moravec_%26_Justine_Spirurida_2020_parasite190153-fig6.png,unknown
Naso lituratus,File:Acquario Milano 20095.JPG,https://upload.wikimedia.org/wikipedia/commons/7/78/Acquario_Milano_20095.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5c970f6da1992371e6e3d0de44fecf99bac701e6,2592,1944,Stefano Bolognini,CC BY 3.0,https://commons.wikimedia.org/wiki/File:Acquario_Milano_20095.JPG,unknown
Naso lituratus,File:Naseus lituratus - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ13700065.tif,https://upload.wikimedia.org/wikipedia/commons/b/b8/Naseus_lituratus_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13700065.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,63bdf0ae9411bec99635a44f221997ac8e97b991,2546,3228,,Public domain,https://commons.wikimedia.org/wiki/File:Naseus_lituratus_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13700065.tif,unknown
Naso lituratus,File:Naso elegans - Elegant unicornfisch im Roten Meer.(Naso lituratus).Оранжевошипая рыба-носорог DSCF4162WI.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Naso_elegans_-_Elegant_unicornfisch_im_Roten_Meer.%28Naso_lituratus%29.%D0%9E%D1%80%D0%B0%D0%BD%D0%B6%D0%B5%D0%B2%D0%BE%D1%88%D0%B8%D0%BF%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_DSCF4162WI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9a87b133b80c91998a7303280ce411a76b78ed5b,2184,1492,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Naso_elegans_-_Elegant_unicornfisch_im_Roten_Meer.(Naso_lituratus).%D0%9E%D1%80%D0%B0%D0%BD%D0%B6%D0%B5%D0%B2%D0%BE%D1%88%D0%B8%D0%BF%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_DSCF4162WI.jpg,unknown
Naso lituratus,File:Naso elegans - Elegant unicornfisch im Roten Meer.(Naso lituratus).Оранжевошипая рыба-носорог DSCF6204WI.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Naso_elegans_-_Elegant_unicornfisch_im_Roten_Meer.%28Naso_lituratus%29.%D0%9E%D1%80%D0%B0%D0%BD%D0%B6%D0%B5%D0%B2%D0%BE%D1%88%D0%B8%D0%BF%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_DSCF6204WI.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f28f354ef017c70884de55b1d3dea28c7b351353,2123,1356,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Naso_elegans_-_Elegant_unicornfisch_im_Roten_Meer.(Naso_lituratus).%D0%9E%D1%80%D0%B0%D0%BD%D0%B6%D0%B5%D0%B2%D0%BE%D1%88%D0%B8%D0%BF%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0-%D0%BD%D0%BE%D1%81%D0%BE%D1%80%D0%BE%D0%B3_DSCF6204WI.jpg,unknown
Naso lituratus,File:Naso lituratus 339077769.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Naso_lituratus_339077769.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e17c8636e0085e7139d0ef2500e1be90df27e05f,2048,1818,Henrik Kibak,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Naso_lituratus_339077769.jpg,unknown
Naso lituratus,File:Naso lituratus 341661691.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Naso_lituratus_341661691.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5b8b66d92c5e6a56247e1c9ed14d9797416323ae,2048,1536,Donald Davesne,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Naso_lituratus_341661691.jpg,unknown
Naso lituratus,File:Naso lituratus 342866353.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Naso_lituratus_342866353.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4a58659f1f55ba8e7019da7108e675f21192effe,2048,1365,cello caruso-turiello,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Naso_lituratus_342866353.jpg,unknown
Naso lituratus,File:Naso lituratus 344683093.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Naso_lituratus_344683093.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,dad5a5d7593bc73d778c017a1e2442168c3ef74b,2048,1536,Martine Lapointe,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Naso_lituratus_344683093.jpg,unknown
Lactophrys bicaudalis,"File:Lactophrys bicaudalis (spotted trunkfish) (San Salvador Island, Bahamas) 1 (15529498484).jpg",https://upload.wikimedia.org/wikipedia/commons/3/36/Lactophrys_bicaudalis_%28spotted_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_1_%2815529498484%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,01fef65fb6f67ad5c20910471b52fbc6bf51fc32,3000,2400,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_bicaudalis_(spotted_trunkfish)_(San_Salvador_Island,_Bahamas)_1_(15529498484).jpg",in_situ
Lactophrys bicaudalis,File:Spotted Trunkfish.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Spotted_Trunkfish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5315ec368511a916b4a06b881e0505f48be1ad6e,2880,2749,Betty Wills,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Spotted_Trunkfish.jpg,in_situ
Lactophrys bicaudalis,"File:Lactophrys bicaudalis (spotted trunkfish) (San Salvador Island, Bahamas) 2 (16151844485).jpg",https://upload.wikimedia.org/wikipedia/commons/4/45/Lactophrys_bicaudalis_%28spotted_trunkfish%29_%28San_Salvador_Island%2C_Bahamas%29_2_%2816151844485%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,131f96fd2ab9d9e8eeeed0c15582a8c6f5b9e8b8,920,644,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Lactophrys_bicaudalis_(spotted_trunkfish)_(San_Salvador_Island,_Bahamas)_2_(16151844485).jpg",in_situ
Lactophrys bicaudalis,File:Lactophrys Pickles Reef.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Lactophrys_Pickles_Reef.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5042cddaed33ea84c6e9ca8f67614e5f480c25e7,769,594,Jstuby at en.wikipedia,Public domain,https://commons.wikimedia.org/wiki/File:Lactophrys_Pickles_Reef.jpg,in_situ
Lactophrys bicaudalis,File:Spotted Trunkfish at Curacao.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Spotted_Trunkfish_at_Curacao.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,62dd642f91ec9e753c33b6ecbf7ce46299c6da98,4000,3000,User:ThC,Public domain,https://commons.wikimedia.org/wiki/File:Spotted_Trunkfish_at_Curacao.jpg,unknown
Lactophrys bicaudalis,File:Ostracion bicaudalis - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ15400209.tif,https://upload.wikimedia.org/wikipedia/commons/3/39/Ostracion_bicaudalis_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ15400209.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a57b561585962333fd3b80491478e3572295ce61,2543,3272,,Public domain,https://commons.wikimedia.org/wiki/File:Ostracion_bicaudalis_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ15400209.tif,unknown
Lactophrys bicaudalis,"File:Ichthyologie; ou, Histoire naturelle des poissons (Plate 132) (6918390766).jpg",https://upload.wikimedia.org/wikipedia/commons/e/e5/Ichthyologie%3B_ou%2C_Histoire_naturelle_des_poissons_%28Plate_132%29_%286918390766%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f10700cbc5d67f4745de70a4cc1bdd6594bbcef2,2283,1342,"Bloch, Marcus Elieser",Public domain,"https://commons.wikimedia.org/wiki/File:Ichthyologie;_ou,_Histoire_naturelle_des_poissons_(Plate_132)_(6918390766).jpg",unknown
Lactophrys bicaudalis,File:Queen parrotfish Scarus vetula initial phase (3458475269).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Queen_parrotfish_Scarus_vetula_initial_phase_%283458475269%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,39aecd8c445b725e8583d27de496ccf4f9882fad,2186,1457,Paul Asman and Jill Lenoble,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Queen_parrotfish_Scarus_vetula_initial_phase_(3458475269).jpg,unknown
Lactophrys bicaudalis,File:Lactophrys bicaudalis - Dan Schofield - 593135580.jpeg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Lactophrys_bicaudalis_-_Dan_Schofield_-_593135580.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,34835ff7d1f7e2eee35a520aa16019564b846d66,2048,1536,Dan Schofield,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Lactophrys_bicaudalis_-_Dan_Schofield_-_593135580.jpeg,unknown
Lactophrys bicaudalis,File:Spotted trunkfish Lactophrys bicaudalis (2412821171).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Spotted_trunkfish_Lactophrys_bicaudalis_%282412821171%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e85539214be8c0e79b544bbfefecf4110fb57e9a,1968,1312,Paul Asman and Jill Lenoble,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Spotted_trunkfish_Lactophrys_bicaudalis_(2412821171).jpg,unknown
Lactophrys bicaudalis,File:Spotted trunkfish Lactophrys bicaudalis (2442371739).jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Spotted_trunkfish_Lactophrys_bicaudalis_%282442371739%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0a3f4a913b8a50afd92afbf338528484c2efd557,1927,1285,Paul Asman and Jill Lenoble,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Spotted_trunkfish_Lactophrys_bicaudalis_(2442371739).jpg,unknown
Lactophrys bicaudalis,File:FMIB 38158 Lactophrys bicaudalis (Linnaeus) Spotted Trunk-Fish; Chapin.jpeg,https://upload.wikimedia.org/wikipedia/commons/2/26/FMIB_38158_Lactophrys_bicaudalis_%28Linnaeus%29_Spotted_Trunk-Fish%3B_Chapin.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,81fd39001cc3d81ca26cbc20a19961ed9e76294e,1873,993,Barton Warren Evermann / Millard Caleb Marsh,Public domain,https://commons.wikimedia.org/wiki/File:FMIB_38158_Lactophrys_bicaudalis_(Linnaeus)_Spotted_Trunk-Fish;_Chapin.jpeg,unknown
Heniochus diphreutes,"File:Diving Maldives, 2009 Banner fish.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f9/Diving_Maldives%2C_2009_Banner_fish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5c2c0101efe69452a50b31cb5ffa6895aa54ed9c,3072,2304,Christian Jensen,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Diving_Maldives,_2009_Banner_fish.jpg",unknown
Heniochus diphreutes,File:Corl0035 (28304540715).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Corl0035_%2828304540715%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5623a3eed6e0dc57d291833ca662fd4e3b1bfe22,3000,4000,NOAA Photo Library,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Corl0035_(28304540715).jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 10159311.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Heniochus_diphreutes_10159311.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3d0194844bf8df0659f07f0c7f6d21fada8ff06a,2048,1536,Chris Teague,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_10159311.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 108617947.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Heniochus_diphreutes_108617947.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,258e3fd8cd1d38f3b3b4719419cdda1dec53fc93,2048,1235,João D'Andretta,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_108617947.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 11271810.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Heniochus_diphreutes_11271810.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e121f6ec12f5ec08a87a96a4a92c31c8049cbe59,2048,1536,Ryan McMinds,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_11271810.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 149382109.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Heniochus_diphreutes_149382109.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1b8d21bc514495c14c747088fec41a2fd60ad975,2048,1949,Jean-Paul Boerekamps,CC0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_149382109.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 149382128.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Heniochus_diphreutes_149382128.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4c7833dae68d0a2cc3747f682be1f517d93cc9ed,2048,1756,Jean-Paul Boerekamps,CC0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_149382128.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 150465884.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Heniochus_diphreutes_150465884.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5d60eef8906ea18ff0f70a04813b331523761b41,2048,1536,Jean-Paul Boerekamps,CC0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_150465884.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 182561569.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Heniochus_diphreutes_182561569.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,c5d8dfa0804712e437cc0bb6128ce4c48bb52035,2048,1536,Mathieu Roumet,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_182561569.jpg,unknown
Heniochus diphreutes,File:Heniochus diphreutes 188457064.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Heniochus_diphreutes_188457064.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,8c0956be849c2062dfa513be67a07eb59f9157be,2048,1536,Emanuele Santarelli,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Heniochus_diphreutes_188457064.jpg,unknown
